Timestamp,Lamp Status,Lamp Brightness,Movement,Light (Lux)
22/22/03,1 , 3 , 1 , 68
22/22/03,1 , 3 , 1 , 93
22/22/03,1 , 3 , 1 , 74
22/22/03,1 , 3 , 1 , 79
22/22/03,1 , 3 , 1 , 77
22/22/03,1 , 2 , 0 , 79
22/22/03,1 , 2 , 1 , 62
22/22/03,1 , 2 , 1 , 48
22/22/03,1 , 2 , 1 , 37
22/22/03,1 , 2 , 1 , 48
22/22/03,1 , 2 , 1 , 40
22/22/03,1 , 2 , 1 , 48
22/22/03,1 , 2 , 1 , 40
22/22/03,1 , 2 , 1 , 40
22/22/03,1 , 2 , 1 , 40
22/22/03,1 , 2 , 1 , 40
22/22/03,1 , 2 , 1 , 38
22/22/03,1 , 2 , 1 , 40
22/22/03,1 , 2 , 1 , 48
22/22/03,1 , 2 , 1 , 38
22/22/03,1 , 2 , 1 , 48
22/22/03,1 , 2 , 1 , 46
22/22/03,1 , 2 , 1 , 48
22/22/03,1 , 2 , 1 , 40
22/22/03,1 , 2 , 1 , 49
22/22/03,1 , 2 , 1 , 41
22/22/03,1 , 2 , 1 , 49
22/22/03,1 , 2 , 1 , 40
22/22/03,1 , 2 , 1 , 40
22/22/03,1 , 2 , 1 , 39
22/22/03,1 , 2 , 1 , 41
22/22/03,1 , 2 , 1 , 40
22/22/03,1 , 2 , 1 , 41
22/22/03,1 , 2 , 1 , 40
22/22/03,1 , 2 , 1 , 40
22/22/03,1 , 2 , 1 , 39
22/22/03,1 , 2 , 1 , 40
22/22/03,1 , 2 , 1 , 49
22/22/03,1 , 2 , 1 , 40
22/22/03,1 , 2 , 1 , 48
22/22/03,1 , 2 , 1 , 41
22/22/03,1 , 2 , 1 , 50
22/22/03,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 49
22/22/04,1 , 2 , 1 , 39
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 41
22/22/04,1 , 2 , 1 , 39
22/22/04,1 , 2 , 1 , 41
22/22/04,1 , 2 , 1 , 48
22/22/04,1 , 2 , 1 , 39
22/22/04,1 , 2 , 1 , 48
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 50
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 41
22/22/04,1 , 2 , 1 , 39
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 41
22/22/04,1 , 2 , 1 , 39
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 47
22/22/04,1 , 2 , 1 , 38
22/22/04,1 , 2 , 1 , 49
22/22/04,1 , 2 , 1 , 46
22/22/04,1 , 2 , 1 , 49
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 48
22/22/04,1 , 2 , 1 , 41
22/22/04,1 , 2 , 1 , 49
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 50
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 41
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 39
22/22/04,1 , 2 , 1 , 41
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 48
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 47
22/22/04,1 , 2 , 1 , 41
22/22/04,1 , 2 , 1 , 48
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 39
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 39
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 39
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 48
22/22/04,1 , 2 , 1 , 37
22/22/04,1 , 2 , 1 , 49
22/22/04,1 , 2 , 1 , 37
22/22/04,1 , 2 , 1 , 48
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 48
22/22/04,1 , 2 , 1 , 39
22/22/04,1 , 2 , 1 , 39
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 40
22/22/04,1 , 2 , 1 , 39
22/22/04,1 , 2 , 1 , 40
